,formula,target
4571,Ba0.4Ca0.2La0.4Ti0.6Mn0.4O3,1100.0
5105,Rb0.03Na0.47TiBi0.5O3,1160.0
2447,Fe2Ni0.1Zn0.9O4,925.0
1269,Fe2.4Zn0.6O4,1300.0
6094,Y0.01Fe0.99Ni0.01Bi0.99O3,880.0
597,SrLaOsNiO6,980.0
4365,Sr1.6MoFeBi0.05O6,1280.0
7235,K6Ba3Ti15Bi6O45,1160.0
7139,BaNb0.56Zn0.28Sn0.16O3,1500.0
4424,Li7.5Gd0.5La3Zr1.5O12,1220.0
2885,Ba0.8Er0.133Zr0.35Ti0.65O3,1375.0
3078,Fe1.92Ni0.37Cu0.2Zn0.43O3.88,900.0
11068,YMn0.667Ni0.333O3,1325.0
897,Mn0.006Zn0.994Ga2O4,1350.0
11482,Ba0.17La0.83Cr0.5Fe0.5O3,1350.0
102,Sr0.4La0.6GaO3,1400.0
11286,Sm0.1TiW0.02Fe0.02Pb0.9O3,1250.0
555,La0.2Mn1.2BiO3,1020.0
2895,Li1.2Al0.8Ge1.2P3O12,900.0
2203,LaInO3,1250.0
10294,SrCe0.056Ta2Bi1.925O9,1200.0
1420,SrFe0.75Co0.25O,1150.0
880,SrLaFe0.5Co0.5O4,1250.0
10080,BaCe0.7Y0.1Zr0.1Zn0.1O3,1200.0
11277,Ba4Sr2Sm2Ti7Ta3O28.5,1380.0
4318,Yb0.6SmTiO5,1550.0
7582,Li0.5La0.5V0.5Fe0.5O3,820.0
1034,Li0.5Fe2.5O4,1154.5454545454545
7913,LiMn1.8Al0.2O4,750.0
11021,Na0.1Sr0.9Cu2B2O6,870.0
9972,Sr0.35Ca0.3La0.35Fe11.71Co0.29O19,1190.0
2394,YbLaO3,1700.0
9571,Ba0.65Eu0.35TiO3,1400.0
4781,Ca8.991Eu0.009Ce0.03Y0.97P7O28,1250.0
1829,Li4Ti5Cu0.15O12,800.0
9740,Ba9.3P6O24F2,1000.0
7079,Sr2MoCuO6,1000.0
4884,Mo3Al2O12,800.0
5190,Sr0.5Sm0.5Co0.6Cu0.4O3,1230.0
10640,Ba4LaTiNb9O30,1350.0
10056,Fe1.96Ni0.78Cu0.2Zn0.02O3.94,900.0
7004,BaNb0.667Zn0.333O3,1440.0
7703,Na0.3Nb0.3Fe0.7Bi0.7O3,870.0
8687,Ba2Ca0.26Y0.74Cu3O7,970.0
3073,Mn0.538Fe1.07Zn0.426SnO4,1380.0
10892,BaTi4Zn0.4O9.4,1200.0
4667,Ca0.95Sm0.05MnO3,920.0
3016,BaNi2P2,1000.0
9633,Ba2InBi0.94Sb0.06O6,1050.0
1027,Y2.9Fe5Cu0.15O12,1150.0
8618,Zr0.6TiNb0.4Ni0.2O3,1200.0
2219,Sr2Fe2O5,827.0
2754,Ca8La2P6O26,1525.0
265,BaTiO3,1278.1944444444443
9185,Ca0.93MgP2O7,1000.0
663,Fe1.5Co1.5O4,1100.0
11345,Y0.5Bi1.5O3,1100.0
7957,CaEu0.2Ti7Bi7.8O27,1150.0
6635,BaSrAl2SiO7,1140.0
7261,K0.47Na0.54Ta0.45Nb0.55O3,1180.0
6024,Ba3Ti0.3Fe23.7Co2O41,1300.0
9985,Li0.2La0.8MnO3,1100.0
4425,Li2B2SiO6,900.0
309,Eu0.7Y0.3MnO3,1300.0
730,Sr0.7Y0.3CoO2.62,1150.0
11133,SrSm0.05Ce0.95O3,1500.0
882,Sr0.6La1.4Mn0.5Co0.5O4,1250.0
10605,Ba4SmNb9.5Fe0.5O30,1280.0
190,Ba0.6Sr0.4TiO3,1379.75
6742,Y0.8Co2O4,920.0
6841,Ba0.2Ca0.8TiO3,1400.0
2328,BaY12.75O248.625,1500.0
3810,Sr1.09Ca0.9Eu0.01SiO4,1350.0
4131,Ca0.92Eu0.08W0.7Mo0.3O4,1100.0
2650,Sr0.012Ce0.5La0.1Y2O3,1550.0
9603,La0.07Zr0.634Ti0.341Pb0.9Bi0.03O3,1100.0
8277,Ti0.455Nb0.667Ni0.333O3,1200.0
7231,Eu0.15FeBi0.85O3,880.0
4347,Sr1.5MoFeBi0.05O6,1280.0
6227,NaZnPO4,850.0
1247,Sr0.1La0.9Ni0.2Ga0.8O3,1500.0
5458,K0.5Na0.5Ta0.3Nb0.7O3,1180.0
8325,Zr0.352Ti0.352Nb0.667Ni0.333O3,1200.0
1126,Y3Fe4.5In0.5O12,1400.0
8910,Fe2Ni0.2Cu0.2Zn0.6O4,900.0
323,CaTi4Cu3O12,1057.4050632911392
2299,Fe2Ni0.3Zn0.7O4,1162.5
908,Mg4Cr0.8Ga7.2Ge2O20,1400.0
9919,Ca0.76Cr0.05Mn0.95Bi0.24O3,1000.0
10529,Na0.5Sm0.015La0.5Ti7Bi7.985O27,1040.0
5227,Sr0.2Mg0.2La0.8Co0.08Ga0.72O3,1450.0
2947,Zn1.999SiO4,1200.0
3851,LiEu0.2La8.8Si6O26,1350.0
10434,GdMn0.8Co0.2O3,1300.0
2661,Mn0.4Fe2Ni0.6O4,1200.0
4711,BaZr0.8Ti0.2O3,1300.0
8359,Zr0.682Nb0.133Ni0.067O3,1200.0
9617,Sr0.3Nd0.7Mn0.8Ga0.2O3,1350.0
932,Ca2Al8Si4N4O17,1450.0
9512,Li7.1La3Zr1.9Cr0.1O12,1230.0
4987,Ca1.8P2O8,1200.0
6733,Na0.12Y0.48Co2O4,920.0
954,Ba8.02B18Pb0.98O36,850.0
5453,SrTa1.95W0.05Bi2O9,1200.0
8544,Zr0.176Ti0.352Nb0.4Ni0.2O3,1200.0
914,Ca2Co2O5,845.0
8387,Zr0.176Ti0.352Nb0.667Ni0.333O3,1200.0
6709,Na0.04Nd0.16Co2O4,920.0
2305,Sr1.9Nd8.067Si6O26,1650.0
8270,Zr0.704Ti0.88O3,1200.0
9122,Ti0.12Ta1.76O4.64,1400.0
3119,Sr2Ca2Cu3Pb0.4Bi1.6O10,850.0
10111,Sr2EuTa0.8Cu2Sn0.2O8,1030.0
8089,Zr1.136Ti1.136O3,1200.0
923,Ca3Al8Si4N4O17,1450.0
3083,Ca0.33La0.556MnBi0.114O3,1300.0
5271,Ce0.2Y2.775Mn0.025Al4.975Si0.025O12,1600.0
3921,Sr3Sm0.15Sc0.85P3O12,1325.0
878,Tb3Ga5O12,1350.0
10384,Mg3Tb0.08Eu0.04In3.88P6O24,1200.0
11394,Ba0.85Ca0.15Zr0.11Ti0.89O3,700.0
2092,Sr1.99P2O7,1100.0
7414,Ba0.1Sr0.81Gd0.06Nb2Bi2O6,1160.0
4638,BaSr3Mn3O10,1300.0
7048,ScPb2SbO6,1050.0
6759,K0.12Na0.48Co2O4,920.0
1407,Bi3.9Sb0.1O6,850.0
11311,Mg0.93Zr0.03Fe1.94Zn0.1O4,1100.0
2899,Li2Al0.2Ge1.8P3O12,900.0
5922,Sr0.113Sm0.338Nd0.55MnO3,1350.0
7974,Ca0.7La2.3Mn2O7,1300.0
6804,Na0.04Sr0.16Co2O4,920.0
8968,Ba0.92Sr0.08Ti0.9Sn0.1O3,1380.0
2355,Ba2YFe0.7Cu2.3O7,930.0
7311,BaNb0.667Ni0.166Zn0.166O3,1450.0
3512,Sr2Pr0.5Ce0.5O4,1400.0
3154,LiY5.4Si6O26,1350.0
5379,Ca1.2Gd6.4Si6O26,1350.0
7122,Y1.59SiO5,1400.0
7744,Ba2La0.05Ti8.9Ta0.05O20,1400.0
1505,MgCuO2,930.0
3111,Sr0.5Nd0.5Cr0.2Mn0.8O3,1350.0
8490,Zr0.88Ti0.176Nb0.133Ni0.067O3,1200.0
5706,Ba2Mg0.99Mn0.01Si2O7,1270.0
9868,Sr0.25La0.7Y0.05CoO3,1300.0
1891,Mg0.4Au0.6B2,800.0
2999,Li2ZrP2O8,900.0
3631,Ba0.7Ca0.3Ti2O5,1000.0
4250,Nd0.93MnO2.96,1200.0
156,Pr0.8MnAg0.2O3,1110.0
3439,Li2Ti0.2Ru0.8O3,1000.0
6860,BaSm0.15Ce0.65Zr0.2O3,1450.0
8135,Zr0.2TiNb0.534Ni0.266O3,1200.0
7133,Sr0.9Pr0.1TiO3,1700.0
11467,Sr2Nd2Cu3Pb0.4Bi1.6O,855.0
6454,Ca4Mo0.06Mn2.94O10,1250.0
7979,Sr0.45Gd0.344Sm0.206MnO3,1200.0
6161,Li6Mn12O24,800.0
7597,Ca0.4Nd0.5MnBi0.1O3,1100.0
9804,Na0.45Ca0.1CoO2,900.0
11626,Sm0.55Ce0.45O2,1690.0
4686,Ca0.5Nd0.5Mn0.8Ni0.2O3,1500.0
7545,SrLa0.1Ti4Bi3.9O15,1050.0
2815,SmAlO3,1416.6666666666667
10635,Ca0.9Pr0.05Nb2O9,1080.0
11053,Sr0.3Ca0.7LaRhO4,1300.0
10518,Mn0.3Fe1.7CoO4,1350.0
2126,LiFeP0.9O3.6F0.3,650.0
2585,BaThO3,1200.0
10045,Ca0.3La0.7Mn0.94Zn0.06O3,1300.0
5986,Sr0.96Pr0.04FeO3,1300.0
4018,Dy0.2La1.8WMoO9,950.0
9340,ErMnO3,1350.0
4221,Li5.5La3Zr0.5Ta1.5O12,1000.0
6607,BaNb0.667Co0.323O3,1450.0
9869,Sr0.25Gd0.05La0.7CoO3,1300.0
3980,Sr0.2Mg0.17La0.8Ga0.83O3,1445.0
3071,Mn0.538Fe1.27Zn0.426Sn0.8O4,1380.0
1308,Sr2TiMo0.3Fe0.7O6,800.0
1928,Ba2CuHgO4,780.0
4676,Ca0.5Sm0.5Mn0.4Ni0.6O3,1500.0
5591,Ca1.92Eu0.08BO3Cl,800.0
8999,Ba4La2Ti3Nb2O18,1450.0
14,Nd1.6Ce0.4CuO4,1100.0
1972,Mn1.2Ni0.8InO4,1300.0
8241,Zr0.455Ti0.909Nb0.534Ni0.266O3,1200.0
1977,Mn2.6In0.4O4,1300.0
5601,Sr0.96MgSi2O6,1150.0
2483,Ba2Ca0.2Mg1.8Y0.8Cu2.2O7,940.0
7866,Sr0.9Nd0.1TiO3,1400.0
7350,Na0.49Ba0.02TiBi0.49O3,1200.0
2574,Sr2Nb0.03O0.105,1400.0
2340,Li0.25Ni0.75O,710.0
6640,Tm0.1Si3Bi3.9O12,900.0
3930,CaEr0.1La0.9Ga3O7,1200.0
1976,Mn1.4Ni0.8In0.8O4,1300.0
6715,Na0.8Nd0.2Co2O4,920.0
5196,Ca0.1Ho0.9MnO3,1450.0
6497,Ba2PrRu0.5Ir0.5O6,1200.0
8320,Zr1.136Ti0.682Nb0.4Ni0.2O3,1200.0
7933,V2ZnB2O9,920.0
7607,Sr0.5Ca0.5Ti0.5Mn0.5O3,1300.0
9273,Sr0.05Sm0.15Ce0.8O1.875,1500.0
10713,SrTi0.991Nb0.009O3,1530.0
6877,Ba1.3Nd0.7InO3.85,1400.0
3471,Ba2.6Mg0.4Si6N2O12,1350.0
3030,Ca0.1La0.7MnAg0.2O3,1000.0
2103,Lu0.2Sc0.8Fe1.2O3,1000.0
9597,Sr0.135Ca0.165La0.7MnO3,1450.0
2883,Ba0.8Er0.133Zr0.2Ti0.8O3,1375.0
8176,Zr0.455Ti0.682Nb0.133Ni0.067O3,1200.0
4583,Zr0.314Ti0.588Nb0.02Pb0.99Sn0.078O3,1300.0
5561,Ca2MnFeO5,1250.0
7966,Mn1.5Co1.2Cu0.3O4,1200.0
11593,Mg0.067Zr0.38Ti0.42Nb0.133PbO3,1000.0
1364,Sr2YFeCu2O6,990.0
11280,Ba4Sr2Sm2Ti5Ta5O29.5,1380.0
2484,Ba2Ca0.4Mg0.6Y0.6Cu3.4O7,940.0
8655,Ba0.997Sm0.002Zr0.15Ti0.85O3,1270.0
1018,SrAl2O4,1352.9411764705883
7972,Ca2.2La0.8Mn2O7,1300.0
7386,Fe1.7CoBi0.3O4,975.0
2889,LiAl0.8Ge1.2P3O12,900.0
858,Na0.4Sc0.1Nb1.9Bi2.6O9,1080.0
1650,NaSr3YP3O12F,1050.0
9870,Ca0.5Pr0.5Ti0.2Mn0.8O3,1420.0
3959,Ca0.93Eu0.07Al2Si2O8,1400.0
4920,BaSm0.1Ce0.9O2.95,1500.0
10145,Ba0.9Pr0.1Zr0.52Ti0.48O3,1400.0
7728,Ba0.5Sr0.5Fe11.2Co0.4Al0.4O19,1150.0
8843,Mg0.267Sc0.1Nb0.633PbO3,1240.0
4815,NaMoAgO4,553.3333333333334
10902,Na3Y0.1Zr1.9Si2PO12,1250.0
10506,BaTi0.9Nb0.05Co0.05O3,1350.0
9187,Ca0.92MgP2O7,1000.0
7112,Na3.6Sn1.6Sb0.4O6,1300.0
4773,BaNdCoCuO5,955.0
5845,BaCo0.9In0.1O3,1150.0
8724,TbMn0.7Fe0.3O3,1350.0
1861,Nb0.985W0.015Cu0.015Bi0.985O4,850.0
10502,BaTi0.93Nb0.035Co0.035O3,1350.0
8047,Ti0.4Nb0.667Ni0.333O3,1200.0
1912,Sr0.48Pr0.52MnO3,1500.0
10992,BaRu0.95Rh0.05O3,1100.0
6678,Na0.48Sm0.12Co2O4,920.0
6191,Mg0.09Cd0.91O,900.0
3896,Sm2Zr2O7,1633.3333333333333
4622,Gd0.05Ce0.95O2,1600.0
7,Sr0.8La1.2CuO4,1100.0
3189,ZrTe5.6,500.0
7164,SrYbInO4,1400.0
8961,Ba1.1Ce0.9Y0.1O3,1550.0
990,Gd0.15FeBi0.85O3,825.0
10512,Gd4.67Si3O13,1350.0
5356,Ca0.4Gd1.6Si6O26,1350.0
11114,NaSr1.9Ca0.1Nb5O15,1400.0
8562,Zr0.909Ti0.227Nb0.667Ni0.333O3,1200.0
9,Sr1.2La0.8CuO4,1100.0
10734,Yb0.16Er0.04La0.8NbO4,1350.0
8911,Ba0.87Ca0.01Zr0.02Ti0.98Bi0.08O3,1450.0
4189,K2GdNb5O15,1180.0
3212,K0.4Sr0.8Ca0.2La1.6Cu2O6,850.0
2135,Nd0.075FeBi0.925O3,850.0
4915,Li6.4La3Zr2Ga0.2O12,1230.0
8976,Sr0.05La0.95Cr0.2Co0.8O3,1600.0
658,Sr0.45Tb0.324Nd0.226MnO3,1400.0
4421,SrLa2Mn2O7,1500.0
8868,Ba5NdNb8.5Cu1.5O30,1380.0
9217,BaGd0.3Eu0.2Y1.5O4,900.0
1249,Na2Ti3O7,800.0
4961,ZrTiFePb2BiO9,1075.0
1427,GdFe0.25In0.75O3,1550.0
5299,Y2.875Mn0.125Al4.875Si0.125O12,1600.0
6406,Li0.25Sr0.07La0.25Mo0.5Pb0.93O3,650.0
6009,Mn0.005Zn0.995O,1100.0
3044,LiMn0.333Co0.333Ni0.333O2,950.0
6065,Sr0.33La0.57MnBi0.1O3,1000.0
3181,Ba0.8Sr0.2Ti0.99Mn0.01O3,1450.0
6655,SrSc0.2Zr0.8O3,1650.0
6359,Ba0.3Sr0.65La0.05Nb2O6,1360.0
11298,Lu1.6La0.4Zr2O7,1830.0
6651,SrLaGaO3,1500.0
3420,La2Y0.667Zr0.667Nb0.667O7,1600.0
1744,Mg0.3Ti0.1Nb0.6PbO3,1150.0
2750,BaSc2O4,1400.0
8505,Ti0.8Nb0.133Ni0.067O3,1200.0
1910,SrLaFeO4,1175.0
2215,ScHfW2PO12,1200.0
305,Li4Ti5O12,885.2941176470588
9227,Na0.94AlSiO4,1200.0
8762,Ca0.88Yb0.1Ho0.02Nb2O6,1200.0
10350,Na0.5Eu0.8TiBi0.5O3,1120.0
2133,Sr0.4La0.6Ti0.5Mn0.5O3,1500.0
5796,Zr0.2Nb0.8Bi3O6.9,800.0
1259,SrPr0.05Al2O4,1500.0
10314,BaTi0.97Nb0.015In0.015O3,1350.0
8611,Zr0.704Ti0.176Nb0.133Ni0.067O3,1200.0
5788,Gd0.09La0.022Y0.068Zr0.82O2,1600.0
473,LaMnBi0.8O3,1020.0
3125,SrFe11.9Co0.1O19,1290.0
10819,Ba0.98Mg1.992P2O8,1100.0
5053,Ba3Tb0.9Ce0.003P4O13,800.0
3322,La0.6MnAg0.4O3,1000.0
1043,Nb2NiO6,1175.6666666666667
4750,Ba0.372Ti0.62Nb1.24Zn0.62O4.948,1260.0
4981,Ca1.4P2O8,1200.0
510,LaMn2Bi0.6O3,1020.0
4021,Mg0.1LaGa0.8Al0.1O2.95,1500.0
4873,BaCe0.9In0.1O2.95,1483.3333333333333
4585,Zr0.392Nb0.02Pb0.99Sn0.588O3,1300.0
6958,Mg0.333Nb0.667O2,1400.0
9278,BaCe0.5Zr0.2In0.3O3,1650.0
1759,Sr0.2Pr0.4La0.4MnO3,1350.0
4241,Li16Ru8Ni0.5O2,900.0
5754,Li0.65Fe2.05Si0.3O4,1000.0
2230,Nb0.12Bi0.88O1.62,825.0
1457,CaFe0.5Sb0.5O3,1250.0
1151,Ti3Mn8Bi6O27,850.0
7002,Ba0.4Sr0.6Nb0.667Zn0.333O3,1400.0
6171,Mg0.3Fe1.94Cu0.25Zn0.45O3.91,1100.0
10002,Sr0.5Nd0.5Mn0.96Cu0.04O3,1400.0
1499,Mg0.4Rh0.6Ag0.6Cu0.4O2,930.0
8859,K0.5Na0.5NbCu1.5O3,1090.0
9890,Mn0.2Fe0.6Ni0.3Cu0.07Zn0.63O4,1125.0
283,Ca0.2La0.8MnO3,1325.0
9202,Sr0.18Ca0.72Pr0.001TiZn0.099O3,1250.0
7069,Li0.75LaFe0.14O2.09,850.0
8240,Zr0.227Ti1.136Nb0.667Ni0.333O3,1200.0
8813,Sr0.89Dy0.01La0.1TiO3,1460.0
3247,Ba2YCu2.6Al0.4O,920.0
9815,Li3V1.95Co0.05P3O12,850.0
7218,Dy0.1Ti0.9O2,950.0
7042,LaMo0.2CoNiO3,1450.0
465,La0.4Mn2Bi0.6O3,1020.0
6908,Er0.01La0.99Cr0.005Al0.995O3,1500.0
10313,BaTi0.99Nb0.005In0.005O3,1350.0
8218,Zr1.136Ti0.455Nb0.267Ni0.133O3,1200.0
11235,BaTi4Nb1.6Bi4O15,1100.0
10944,Ba3Nb1.993Mo0.007ZnO9.004,1435.0
1598,BaCa0.335Nb0.5Fe0.165O3,1400.0
5717,SrCo0.95Sn0.05O3,1100.0
601,CaNb0.02Mn0.98O3,1325.0
175,BaFe12O19,1165.6
390,La0.4Mn1.8Bi0.6O3,1020.0
3609,Sr0.2La0.8InO3,1400.0
6086,Gd0.17Mn3Cu0.83N,850.0
5765,Gd0.4Y0.6VO4,1150.0
2237,Ca10.5La0.2P7O28,1100.0
5640,Li2SrSiO4,850.0
6261,Cr1.1Ga0.9O3,1600.0
6141,Sr2Dy0.5Gd0.5RuCu2O8,900.0
302,SrMgAl10O17,1600.0
7668,Ba4Sm4.665La4.665Ti18O54,1300.0
3660,Ba0.2Sr1.8SiO4,1500.0
2928,Sr0.7Y0.3CoO3,1125.0
6939,Y3Ga4AlO12,1600.0
1392,Sr2CaCu2Pb0.35Bi1.65O8,825.0
1541,Ti0.7Fe1.3O3,1100.0
5847,Ba0.9Sr0.1Fe0.1Co0.9O3,1150.0
2920,SrCu2O2,750.0
242,BaNdFe0.667Co0.667Cu0.667O5,950.0
1085,FeCu0.98O2,925.0
1705,Mn0.015Cu0.985O,800.0
11343,Er0.5Bi1.5O3,1100.0
10670,Zr0.456Ti0.494Nb0.033Mn0.017PbO3,1200.0
9421,Sr0.5Sm0.5Fe0.6Co0.4O3,1200.0
3840,SrEu0.1Bi1.9TeO7,800.0
6978,Na0.5Mg0.02Ti0.98Bi0.501O3,1150.0
1718,LiMnCoO4,600.0
1857,Sr0.98La0.02TiO3,1300.0
10343,Y2.85Al5N0.45O12,1600.0
11480,Sr3Ca2.18Nb1.82O9,1500.0
9530,Li1.8Zr1.2Al0.8P3O12,900.0
922,Ca2.4Al8Si4N4O17,1450.0
8441,Zr1.136Nb0.133Ni0.067O3,1200.0
702,Ba0.6Sr0.4Nb2O6,1316.6666666666667
8897,Ca0.64La0.36Ti0.64Ga0.36Al0.108O3,1550.0
6106,CaW0.97Mo0.03O4,1000.0
2218,SrFe2O4,827.0
10765,MnCuO2,1080.0
1504,RhAg0.6Cu0.4O2,930.0
4535,Sr0.9Y0.1CoO3,1100.0
6868,LiMn1.5Fe0.08Ni0.42O4,950.0
813,Ba2Gd0.08YCu2.92O7,930.0
6053,Fe2Cu0.4Zn0.6O4,1075.0
3080,Sm0.2La0.65MnAg0.15O3,1000.0
4514,Na0.6Ir4Sb12,630.0
3338,Li2SnO3,1075.0
5562,Ca2Mn0.9Fe0.9Al0.2O5,1250.0
8881,TiNbFeO6,1125.0
1140,K0.47Na0.47Li0.06NbO3,1116.6666666666667
9750,La10Al0.25Si5.75O27,1600.0
3002,Ba2La7.2Si6O26,1350.0
5575,Sr2YRuO6,1060.0
3161,LiSi6O26,1350.0
8407,Zr0.704Ti0.528Nb0.267Ni0.133O3,1200.0
2363,Co0.15Zn0.85O,1150.0
7491,Ba0.06Sr0.04ZrPb0.9O3,1250.0
8680,Sr0.2V0.8Bi2O5.5,800.0
289,Sr0.07Ca0.43Pr0.5MnO3,1400.0
3402,Ba2.69Mg0.9Si2O8,1200.0
8193,Zr0.682Ti0.227Nb0.267Ni0.133O3,1200.0
4008,La10NbSi5O27.5,1600.0
5875,Sr0.9Ce0.1Cr0.1Mn0.9O3,1400.0
1471,Sr1.5La0.5MnO4,1300.0
4994,La0.2Cr0.1Fe0.9Bi0.8O3,750.0
10833,Ba0.982Mg1.994P2O8,1100.0
1288,Li2Ir0.2Rh0.8O3,850.0
8107,Ti0.682Nb0.667Ni0.333O3,1200.0
709,SrRuO3,1330.8333333333333
2725,Ba3.5P2O8,1300.0
10868,Na0.5Zr0.75Ti0.25Bi0.5O3,950.0
2948,Zn1.995SiO4,1200.0
11323,Mg0.73Zr0.03Fe1.94Zn0.3O4,1100.0
6689,Na0.12Sm0.08Co2O4,920.0
10392,Mg3Tb0.12Eu0.08In3.8P6O24,1200.0
3485,Ca2.25Co4Bi0.75O9,960.0
6987,Sr0.65Ca0.05La0.2TiO3,1500.0
559,La0.2Mn1.4Bi0.4O3,1020.0
6529,Ca0.05Y0.95Mn2O5,1100.0
119,Sr0.6La0.4GaO3,1400.0
3367,K0.05Ti0.16Fe0.84Bi0.95O3,1010.0
6405,Ca0.33Gd0.067La0.603MnO,1420.0
6673,Na0.8Sm0.2Co2O4,920.0
921,Ca0.8Al8Si4N4O17,1450.0
10856,La0.3Ti0.9Al0.1Pb0.7O3,1150.0
11128,Ba1.8La0.2In2O5,1400.0
7954,Yb2TaAlO7,1600.0
3541,Na0.001Sr0.998Ce0.001Al2O4,1455.0
8581,Zr0.88Ti0.88Nb0.267Ni0.133O3,1200.0
11514,Na5Eu0.1La0.9W4O16,1000.0
7711,SrTi0.97Nb0.03O3,1400.0
7678,Cs0.24Ba0.667Ti6.426Ga1.574O16,1250.0
2473,Ba2CaCu4O7,940.0
11592,CaTm0.02B2Bi1.98O7,800.0
6137,Sr2Yb0.5Gd0.5RuCu2O8,900.0
1516,Sr0.05Sm0.08Ti0.98Mn0.02Pb0.83O3,1200.0
8943,Ca0.98Lu0.02Nb0.04MnO3,1325.0
3635,SnSe0.5S0.5,630.0
10182,CaLaMnFeO6,1250.0
360,Ba2In2O5,1321.0526315789473
10432,Ca0.8Gd0.2Mn0.2Co0.8O3,1300.0
2431,Sr3Cr1.9Fe0.1O8,1200.0
850,Sr0.85Ce0.15Fe0.5Co0.5O3,1450.0
7050,Ce0.02Al0.5Si5.5N7.5O0.5,1800.0
8209,Zr0.352Ti0.176Nb0.4Ni0.2O3,1200.0
2475,Ba2CaMg0.6Cu3.4O7,940.0
7358,Ba0.5La0.1Ti0.5Bi0.4O3,1050.0
8704,Ba0.85Ca0.15Mg0.01Ti0.98W0.01O3,1450.0
7502,CaEr0.12Nb2Bi1.88O9,1150.0
5429,Mn0.21Zn1.79SiO4,1150.0
679,Ba2Ca2Cu3HgO8,850.0
6174,Mg0.2Fe1.94Cu0.35Zn0.45O3.91,1100.0
2567,Sr2LaCu2O6,1070.0
8494,Zr0.704Ti0.176Nb0.667Ni0.333O3,1200.0
7784,Na0.18Ba0.72Sr0.1TiO3,1260.0
684,Ba1.9Ca0.2Nd0.1Y0.8Cu3O,950.0
5205,Sr0.99Gd0.01Ti0.99Mn0.01O3,1300.0
11619,Yb2Ti1.9Fe0.1O6.95,1600.0
9335,Lu0.4LaSc4B4O12,1100.0
1955,Mn1.6Ni0.6In0.8O4,1300.0
3578,Er0.125Y0.125Bi0.75O1.5,900.0
2150,Ba2Mg0.8Fe12Co1.2O22,1200.0
1424,SrFe0.9Co0.1O,1150.0
10564,Sr0.6La0.4NiO3,1400.0
1952,Mn1.2NiIn0.8O4,1300.0
5734,Sr2Mo0.2Fe1.5Sn0.3O6,1250.0
522,La0.2Mn1.8Bi0.4O3,1020.0
5972,Li9V2AlP8O29,750.0
1706,Fe0.02Cd0.98Te,750.0
8917,WBi2O6,686.6666666666666
10300,K0.49Na0.51NbO3,1100.0
346,SrLaCoO4,1242.3076923076924
839,SrRu0.4Cu0.6O3,1200.0
10497,Li2Mg0.08Ti0.76Nb0.16O3,1150.0
10186,Mg0.9Cr0.5Mn0.05Fe1.45Cu0.1O4,1250.0
6899,Nd2NiO4,1200.0
3611,Sr0.26La0.74InO3,1400.0
980,SmCrO3,1400.0
5412,Fe1.2CoAl0.8O4,1250.0
8412,Ti0.2Nb0.267Ni0.133O3,1200.0
5772,Ba0.99La0.01TiO3,1350.0
10736,Ca0.95Y0.05Ti3.95Cu3Al0.05O12,1100.0
9101,Sr1.6MgSi2O6.6,1200.0
8907,Ca2Zr0.3Ti3.7Cu2O12,1100.0
5642,KMgLaWO6,1000.0
5268,Er0.4Ti0.2Nb0.4O2,800.0
8022,Ca2.97Ce0.03Sc2Si3O12,1350.0
8656,Mg2TiO4,1350.0
9674,BaTi0.9Ni0.1O3,1300.0
9030,Ca20Mg3Al26Si3O68,1400.0
8654,Ba0.996Sm0.003Zr0.15Ti0.85O3,1270.0
4932,Li6.5La3Y0.75Nb1.25O12,900.0
11504,Ca0.45La0.66Fe11.82O19,1300.0
7664,Sr1.85Ca0.15Nd0.15Ti5Bi3.85O18,1180.0
10138,Fe2Ni0.65Cu0.05Cd0.3O4,1150.0
4502,Zr0.51Ti0.49PbO3,1150.0
3697,Ba5Y3Cu8O18,950.0
10135,CaTi3.6Cu3Sn0.4O12,1100.0
9888,Mn0.2Fe0.8Ni0.3Cu0.07Zn0.63O4,1125.0
10254,Gd1.667La0.333Zr2O7,1600.0
2807,Al4Si2N4O4,1675.0
1141,Mn2.25Ni0.75O4,1275.0
4813,Na1.8MoAg0.2O4,620.0
2816,Ti2.955Nb0.045Bi4O12,1050.0
5280,CeY1.7Mn0.3Al4.7Si0.3O12,1600.0
414,LaMn1.8Bi0.4O3,1020.0
4350,Sr1.9MoFeBi0.01O6,1280.0
8333,Zr0.682Nb0.4Ni0.2O3,1200.0
5150,BaTiCr0.05Sb0.05O3,1000.0
5430,Mn0.18Zn1.82SiO4,1150.0
6626,Ca0.1Pb4.9Ge2.7Si0.3O11,600.0
2516,GdAlO3,1200.0
8444,Ti0.8Nb0.267Ni0.133O3,1200.0
3481,Ba1.9Sr0.1CuO,940.0
4904,LiScO2,1400.0
4574,Zr0.353Ti0.392Nb0.02Pb0.99Sn0.235O3,1300.0
5062,Ba3Tb0.18Ce0.003P4O13,800.0
1081,Cu2Se0.15S0.85,500.0
6997,Sr0.8Y0.2Nb0.1V0.9O3,1500.0
44,NbVBi4O11,830.0
2714,Li0.55La0.35TiO3,1300.0
2734,Sr4.95Eu0.05P3O12Cl,966.6666666666666
7863,Mg0.4Mn1.25Co0.6Ni0.75O4,1250.0
3311,Mn0.3Fe1.7Co0.6Zn0.4O4,1300.0
11538,Ce0.5La0.5MnO3,1000.0
7014,Sr1.75MoFeO6,1400.0
